,Team1,Team2,Result,Rating,openRating,openminRating,openmaxRating,ratingPis,ratingminPis,ratingmaxPis,minRating,maxRating,Kda,minKda,maxKda,last10
0,Virtus.pro,Natus Vincere,1,0.04599999999999982,0.023999999999999577,0.14,-0.08000000000000007,-0.1499999999999997,-0.49,-0.1299999999999999,0.06999999999999995,0.040000000000000036,0.08399999999999985,0.15000000000000002,0.010000000000000009,7
0,SAW,Ninjas in Pyjamas,1,0.18799999999999994,0.24550000000000005,0.21999999999999997,0.3400000000000001,0.15250000000000008,0.18000000000000005,0.020000000000000018,0.21000000000000008,0.10999999999999988,0.238,0.27,0.11999999999999988,17
0,FaZe,G2,0,-0.03600000000000003,-0.05400000000000016,0.06999999999999995,-0.18999999999999995,0.12949999999999995,0.039999999999999925,0.3599999999999999,-0.010000000000000009,-0.17999999999999994,-0.04500000000000015,-0.020000000000000018,-0.3400000000000001,0
0,Eternal Fire,Falcons,1,0.08199999999999985,0.10399999999999998,0.0,0.27,-0.18999999999999995,-0.10999999999999999,-0.3899999999999999,0.16999999999999993,0.09000000000000008,0.09800000000000009,0.2300000000000001,0.1100000000000001,7
0,BESTIA,MIBR,0,0.009999999999999787,-0.01399999999999979,-0.10999999999999999,0.09999999999999987,-0.18600000000000028,-0.19000000000000006,-0.06000000000000005,-0.08000000000000007,0.09000000000000008,-0.008000000000000007,-0.13,0.10999999999999988,-5.0
0,MIBR,BESTIA,0,-0.009999999999999787,0.01399999999999979,0.10999999999999999,-0.09999999999999987,0.18600000000000028,0.19000000000000006,0.06000000000000005,0.08000000000000007,-0.09000000000000008,0.008000000000000007,0.13,-0.10999999999999988,5.0
0,Virtus.pro,fnatic,1,0.07799999999999985,0.07599999999999973,0.19999999999999996,0.029999999999999805,-0.01399999999999979,-0.2799999999999999,-0.08999999999999986,0.010000000000000009,0.10000000000000009,0.12399999999999989,0.06000000000000005,0.15999999999999992,9
0,G2,Eternal Fire,1,0.018000000000000016,-0.0020000000000000018,-0.039999999999999925,-0.040000000000000036,0.20450000000000013,0.21000000000000008,0.31000000000000005,-0.05999999999999994,0.16999999999999993,0.02499999999999991,-0.14,0.25,-2
0,FaZe,Falcons,1,0.06399999999999983,0.04799999999999982,0.030000000000000027,0.040000000000000036,0.14400000000000013,0.14,0.28,0.09999999999999998,0.08000000000000007,0.07799999999999985,0.07000000000000006,0.020000000000000018,5
0,SAW,9 Pandas,0,0.06399999999999983,0.1575000000000002,0.09999999999999998,0.27,0.14250000000000007,0.22000000000000008,0.050000000000000044,0.1200000000000001,0.030000000000000027,0.06000000000000005,0.09999999999999998,-0.07000000000000006,10
0,BetBoom,fnatic,0,-0.06299999999999994,0.007000000000000006,0.020000000000000018,0.010000000000000009,-0.12949999999999973,-0.20999999999999996,-0.11999999999999988,-0.010000000000000009,-0.1299999999999999,-0.11150000000000004,-0.020000000000000018,-0.27,-7
0,3DMAX,Falcons,0,0.07666666666666666,0.03866666666666663,0.030000000000000027,0.040000000000000036,0.051166666666666805,0.30000000000000004,-0.21999999999999997,0.15999999999999992,0.030000000000000027,0.11966666666666659,0.19000000000000006,0.07000000000000006,1
0,Eternal Fire,Ninjas in Pyjamas,1,0.16999999999999993,0.17999999999999994,0.07999999999999996,0.3400000000000001,-0.17200000000000015,-0.17000000000000004,-0.45999999999999996,0.12,0.1399999999999999,0.22799999999999998,0.20000000000000007,0.27,16
0,Virtus.pro,SAW,1,0.006000000000000005,-0.053500000000000325,-0.030000000000000027,-0.19000000000000017,-0.14450000000000007,-0.37,-0.18999999999999995,-0.09000000000000008,0.06000000000000005,0.05799999999999983,-0.08999999999999997,0.27,4
0,FaZe,9 Pandas,1,0.027999999999999803,0.03599999999999992,-0.010000000000000009,0.040000000000000036,0.1519999999999999,0.12,0.24,-0.039999999999999925,0.050000000000000044,0.029999999999999805,-0.13,-0.010000000000000009,7
0,paiN,BESTIA,0,-0.03200000000000003,0.006000000000000005,0.05999999999999994,-0.08999999999999986,0.05800000000000016,-0.029999999999999916,0.1299999999999999,0.040000000000000036,-0.08000000000000007,-0.01200000000000001,0.020000000000000018,0.13000000000000012,-3.0
0,BESTIA,paiN,0,0.03200000000000003,-0.006000000000000005,-0.05999999999999994,0.08999999999999986,-0.05800000000000016,0.029999999999999916,-0.1299999999999999,-0.040000000000000036,0.08000000000000007,0.01200000000000001,-0.020000000000000018,-0.13000000000000012,3.0
0,Imperial,Solid,1,0.08499999999999996,0.10750000000000015,0.05999999999999994,0.21999999999999997,-0.21999999999999997,-0.020000000000000018,-0.3400000000000001,0.08000000000000007,0.08000000000000007,0.11250000000000004,0.020000000000000018,0.25,9
0,3DMAX,Apeks,0,0.0926666666666669,0.02866666666666673,0.06000000000000005,-0.04999999999999982,0.005166666666666764,0.33999999999999997,-0.22999999999999998,0.07999999999999996,-0.020000000000000018,0.1216666666666667,0.10999999999999999,-0.16999999999999993,-1
0,Spirit,FaZe,1,0.13400000000000034,0.132,0.05999999999999994,0.5599999999999998,0.05400000000000005,-0.13,0.3900000000000001,0.13,0.43999999999999995,0.17799999999999994,0.20999999999999996,0.45999999999999996,4
0,Spirit,Falcons,1,0.19800000000000018,0.17999999999999983,0.08999999999999997,0.5999999999999999,0.19800000000000018,0.010000000000000009,0.6700000000000002,0.22999999999999998,0.52,0.2559999999999998,0.28,0.48,9
0,MOUZ,FaZe,0,-0.03799999999999981,0.008000000000000118,-0.010000000000000009,0.0,-0.13799999999999968,0.08000000000000007,-0.48,0.020000000000000018,-0.08999999999999986,-0.053999999999999604,0.040000000000000036,-0.020000000000000018,-5
0,ENCE,Falcons,0,0.050000000000000044,0.04399999999999993,0.020000000000000018,0.040000000000000036,-0.030000000000000027,0.21000000000000008,-0.1499999999999999,0.18999999999999995,0.07000000000000006,0.06000000000000005,0.2300000000000001,0.16000000000000014,3
0,fnatic,3DMAX,0,-0.048666666666666636,0.0013333333333334085,-0.12,0.010000000000000009,-0.0471666666666668,-0.15000000000000002,0.20999999999999996,0.0,-0.010000000000000009,-0.07766666666666655,-0.040000000000000036,0.0,2
0,Endpoint,3DMAX,0,0.12583333333333324,0.14333333333333342,-0.040000000000000036,0.26,0.3733333333333335,0.16999999999999993,0.6500000000000001,0.08000000000000007,0.30000000000000004,0.12083333333333335,0.08999999999999997,0.3699999999999999,1
0,FaZe,G2,1,-0.03600000000000003,-0.05400000000000016,0.06999999999999995,-0.18999999999999995,0.12949999999999995,0.039999999999999925,0.3599999999999999,-0.010000000000000009,-0.17999999999999994,-0.04500000000000015,-0.020000000000000018,-0.3400000000000001,0
0,fnatic,Sprout,0,0.009999999999999787,-0.0119999999999999,-0.09999999999999998,-0.1499999999999999,0.04599999999999982,0.05999999999999994,0.20999999999999996,0.020000000000000018,-0.040000000000000036,0.03200000000000003,-0.08000000000000007,0.21999999999999997,1
0,3DMAX,Sprout,0,0.05866666666666642,-0.013333333333333308,0.020000000000000018,-0.15999999999999992,0.09316666666666662,0.20999999999999996,0.0,0.020000000000000018,-0.030000000000000027,0.10966666666666658,-0.040000000000000036,0.21999999999999997,-1
0,fnatic,Endpoint,1,-0.17449999999999988,-0.14200000000000002,-0.07999999999999996,-0.25,-0.4205000000000003,-0.31999999999999995,-0.44000000000000017,-0.08000000000000007,-0.31000000000000005,-0.1984999999999999,-0.13,-0.3699999999999999,1
0,Endpoint,Permitta,1,0.2004999999999999,0.16000000000000014,0.020000000000000018,0.29000000000000004,0.4205000000000003,0.3799999999999999,0.6400000000000001,0.050000000000000044,0.3799999999999999,0.25249999999999984,0.13,0.5899999999999999,0
0,ENCE,MOUZ,0,0.02400000000000002,-0.01200000000000001,0.0,0.0,-0.036000000000000476,-0.010000000000000009,0.050000000000000044,0.06999999999999995,0.07999999999999985,0.03599999999999981,0.12,0.16000000000000014,3
0,Heroic,G2,0,-0.07999999999999985,-0.11250000000000004,0.07999999999999996,-0.26,0.07750000000000012,0.16999999999999993,0.08999999999999986,0.07999999999999996,-0.2699999999999998,-0.11749999999999994,0.12,-0.45999999999999996,-9
0,FaZe,Spirit,0,-0.13400000000000034,-0.132,-0.05999999999999994,-0.5599999999999998,-0.05400000000000005,0.13,-0.3900000000000001,-0.13,-0.43999999999999995,-0.17799999999999994,-0.20999999999999996,-0.45999999999999996,-4
0,Falcons,Natus Vincere,1,-0.06000000000000005,-0.09200000000000019,0.030000000000000027,-0.15999999999999992,-0.1399999999999999,-0.3600000000000001,-0.030000000000000027,-0.09999999999999998,-0.08000000000000007,-0.08200000000000007,-0.06000000000000005,-0.21999999999999997,-5
0,GamerLegion,Heroic,0,-0.06399999999999995,0.0485000000000001,-0.030000000000000027,0.19999999999999996,-0.2040000000000003,-0.25,-0.24,-0.13,-0.07000000000000006,-0.06350000000000011,-0.12,-0.07000000000000006,2
0,Eternal Fire,Natus Vincere,0,0.021999999999999797,0.011999999999999789,0.030000000000000027,0.1100000000000001,-0.32999999999999985,-0.4700000000000001,-0.41999999999999993,0.06999999999999995,0.010000000000000009,0.016000000000000014,0.17000000000000004,-0.10999999999999988,2
0,Complexity,Falcons,0,-0.04749999999999999,0.06949999999999978,-0.010000000000000009,0.17999999999999994,-0.09799999999999986,0.030000000000000027,-0.24,0.09999999999999998,-0.06999999999999984,-0.09949999999999992,0.13,-0.21999999999999997,-6
0,ENCE,G2,1,-0.04999999999999982,-0.05800000000000005,0.05999999999999994,-0.18999999999999995,-0.044500000000000206,0.10999999999999999,-0.07000000000000006,0.07999999999999996,-0.18999999999999995,-0.06299999999999994,0.14,-0.19999999999999996,-2
0,GamerLegion,MOUZ,0,-0.06999999999999995,-0.017999999999999905,-0.010000000000000009,0.1299999999999999,-0.11800000000000044,-0.20000000000000007,-0.030000000000000027,-0.06000000000000005,-0.07000000000000006,-0.0820000000000003,-0.020000000000000018,-0.16999999999999993,-2
0,FaZe,Eternal Fire,1,-0.018000000000000016,-0.05600000000000016,0.030000000000000027,-0.22999999999999998,0.3340000000000001,0.25,0.6699999999999999,-0.06999999999999995,-0.010000000000000009,-0.02000000000000024,-0.16000000000000003,-0.09000000000000008,-2
0,Natus Vincere,Apeks,1,0.07600000000000029,0.0820000000000003,0.0,0.07000000000000006,0.09399999999999986,0.4,0.020000000000000018,0.020000000000000018,0.030000000000000027,0.08400000000000019,-0.020000000000000018,-0.020000000000000018,3
0,Spirit,Complexity,1,0.24550000000000016,0.11050000000000004,0.09999999999999998,0.41999999999999993,0.29600000000000004,-0.020000000000000018,0.9100000000000001,0.13,0.5899999999999999,0.3554999999999997,0.15000000000000002,0.7,15
0,MOUZ,Cloud9,1,-0.07650000000000001,-0.030999999999999917,0.0,-0.07999999999999985,-0.15349999999999975,-0.07999999999999996,-0.17999999999999994,-0.09999999999999998,-0.08999999999999986,-0.053999999999999826,-0.07999999999999996,-0.06000000000000005,7
0,Complexity,Apeks,1,-0.03149999999999975,0.059499999999999886,0.020000000000000018,0.09000000000000008,-0.1439999999999999,0.06999999999999995,-0.25,0.020000000000000018,-0.11999999999999988,-0.09749999999999981,0.04999999999999993,-0.45999999999999996,-8
0,Natus Vincere,Spirit,0,-0.13800000000000012,-0.08799999999999963,-0.12,-0.43999999999999995,-0.058000000000000274,0.3500000000000001,-0.6400000000000001,-0.13,-0.43999999999999995,-0.1739999999999997,-0.21999999999999997,-0.26,-4
0,G2,Heroic,1,0.07999999999999985,0.11250000000000004,-0.07999999999999996,0.26,-0.07750000000000012,-0.16999999999999993,-0.08999999999999986,-0.07999999999999996,0.2699999999999998,0.11749999999999994,-0.12,0.45999999999999996,9
0,Falcons,Eternal Fire,0,-0.08199999999999985,-0.10399999999999998,0.0,-0.27,0.18999999999999995,0.10999999999999999,0.3899999999999999,-0.16999999999999993,-0.09000000000000008,-0.09800000000000009,-0.2300000000000001,-0.1100000000000001,-7
0,Apeks,BIG,1,-0.026000000000000245,-0.038000000000000145,-0.08000000000000007,0.010000000000000009,0.07599999999999985,-0.29999999999999993,0.26,-0.06999999999999995,0.08999999999999986,0.007999999999999896,-0.04999999999999993,0.34999999999999987,7
0,Virtus.pro,Cloud9,0,0.0034999999999998366,0.028999999999999915,0.08999999999999997,-0.040000000000000036,-0.16949999999999998,-0.42999999999999994,-0.07999999999999985,-0.050000000000000044,0.040000000000000036,0.08799999999999986,0.020000000000000018,0.16999999999999993,19
0,TheMongolz,ENCE,0,-0.0024999999999999467,-0.0019999999999998908,-0.07999999999999996,0.0,-0.14049999999999985,-0.14,-0.22999999999999998,-0.040000000000000036,-0.050000000000000044,-0.02950000000000008,-0.030000000000000027,-0.26,3
0,Cloud9,BetBoom,1,0.13749999999999996,0.039999999999999813,0.08999999999999997,0.05999999999999983,0.2849999999999999,0.36,0.10999999999999988,0.07000000000000006,0.18999999999999995,0.14750000000000008,0.06000000000000005,0.26,-3
0,TheMongolz,Spirit,0,-0.15050000000000008,-0.1379999999999998,-0.1499999999999999,-0.5599999999999998,-0.36850000000000005,0.06000000000000005,-1.05,-0.08000000000000007,-0.5,-0.2254999999999998,-0.07999999999999996,-0.5799999999999998,-3
0,GamerLegion,Virtus.pro,1,-0.1499999999999998,-0.07799999999999974,-0.09999999999999998,0.09000000000000008,-0.1020000000000002,0.1499999999999999,-0.13000000000000012,-0.10999999999999999,-0.19999999999999996,-0.22399999999999998,-0.12,-0.3999999999999999,-14
0,BIG,Heroic,0,-0.010000000000000009,0.05850000000000011,0.010000000000000009,0.10999999999999988,-0.12200000000000011,-0.010000000000000009,-0.26,-0.040000000000000036,-0.030000000000000027,-0.01550000000000007,-0.08000000000000007,-0.010000000000000009,-1
0,GamerLegion,M80,1,-0.13,-0.013999999999999901,-0.07999999999999996,0.16999999999999993,-0.16200000000000003,-0.16000000000000003,-0.24,-0.06000000000000005,-0.25,-0.1519999999999999,-0.039999999999999925,-0.25,-9
0,Spirit,Apeks,1,0.2140000000000004,0.16999999999999993,0.12,0.51,0.15200000000000014,0.04999999999999993,0.6600000000000001,0.15000000000000002,0.47,0.2579999999999999,0.19999999999999996,0.24,7
0,ENCE,BIG,0,0.040000000000000036,-0.004000000000000115,-0.030000000000000027,-0.039999999999999813,-2.220446049250313e-16,-0.04999999999999993,0.10000000000000009,0.040000000000000036,0.10999999999999988,0.07000000000000006,0.10000000000000009,0.27,8
0,Eternal Fire,BetBoom,1,0.11699999999999977,0.05699999999999994,0.06999999999999995,0.20999999999999996,-0.06450000000000022,-0.050000000000000044,-0.26,0.020000000000000018,0.19999999999999996,0.1675000000000001,0.10000000000000009,0.31000000000000005,11
0,Permitta,Espionage,1,-0.07466666666666644,-0.011666666666666492,-0.040000000000000036,-0.030000000000000027,0.010333333333333306,-0.07999999999999996,0.010000000000000009,0.020000000000000018,-0.07999999999999985,-0.1283333333333333,-0.040000000000000036,-0.21999999999999997,-7
0,3DMAX,Permitta,0,0.07466666666666666,0.01666666666666672,0.06000000000000005,0.030000000000000027,0.0471666666666668,0.20999999999999996,-0.010000000000000009,-0.030000000000000027,0.07999999999999985,0.1316666666666665,0.040000000000000036,0.21999999999999997,-1
0,500,fnatic,0,0.03950000000000009,0.027000000000000024,0.18999999999999995,-0.020000000000000018,0.09050000000000025,-0.13,0.010000000000000009,0.030000000000000027,0.06000000000000005,0.058499999999999996,0.16000000000000003,-0.030000000000000027,-7
0,Spirit Academy,Sprout,0,-0.03400000000000025,-0.010000000000000009,0.020000000000000018,-0.040000000000000036,-0.07600000000000007,-0.030000000000000027,0.1200000000000001,-0.029999999999999916,-0.09999999999999987,-0.04400000000000004,-0.10000000000000009,0.0,-2
0,G2,Liquid,1,-0.04200000000000026,-0.010000000000000009,-0.16999999999999993,0.08000000000000007,0.04849999999999999,-0.039999999999999925,0.1200000000000001,-0.14,0.1399999999999999,-0.07900000000000018,-0.32000000000000006,0.24,5
0,TheMongolz,Lynn Vision,1,-0.06849999999999978,-0.041999999999999926,-0.06999999999999995,-0.1499999999999999,-0.10049999999999992,0.12,-0.3599999999999999,-0.1200000000000001,-0.06000000000000005,-0.13350000000000017,-0.08999999999999997,-0.19999999999999996,-3
0,Virtus.pro,BIG,1,0.09599999999999986,0.06799999999999973,0.05999999999999994,0.0,0.020000000000000018,-0.3899999999999999,0.15000000000000013,0.020000000000000018,0.15999999999999992,0.17599999999999993,0.08000000000000007,0.33999999999999986,17
0,FaZe,Liquid,1,-0.07800000000000029,-0.06400000000000017,-0.09999999999999998,-0.10999999999999988,0.17799999999999994,0.0,0.48,-0.15000000000000002,-0.040000000000000036,-0.12400000000000033,-0.3400000000000001,-0.10000000000000009,5
0,Natus Vincere,G2,1,-0.039999999999999813,-0.009999999999999787,0.009999999999999898,-0.07000000000000006,0.12549999999999972,0.26,0.10999999999999988,-0.010000000000000009,-0.17999999999999994,-0.040999999999999925,-0.030000000000000027,-0.14000000000000012,0
0,Cloud9,BIG,0,0.09250000000000003,0.03899999999999981,-0.030000000000000027,0.040000000000000036,0.1895,0.040000000000000036,0.22999999999999998,0.07000000000000006,0.11999999999999988,0.08800000000000008,0.06000000000000005,0.16999999999999993,-2
0,GamerLegion,FaZe,0,-0.10799999999999976,-0.009999999999999787,-0.020000000000000018,0.1299999999999999,-0.2560000000000001,-0.12,-0.51,-0.040000000000000036,-0.15999999999999992,-0.1359999999999999,0.020000000000000018,-0.18999999999999995,-7
0,G2,Ninjas in Pyjamas,1,0.18799999999999994,0.17799999999999994,0.040000000000000036,0.30000000000000004,0.03249999999999997,0.040000000000000036,-0.1499999999999999,0.06000000000000005,0.30999999999999983,0.2529999999999999,0.06000000000000005,0.52,14
0,TheMongolz,The Huns,1,-0.02849999999999997,-0.03399999999999992,-0.07999999999999996,-0.15999999999999992,-0.1984999999999999,-0.22999999999999998,-0.15999999999999992,-0.020000000000000018,-0.07000000000000006,-0.03750000000000009,0.020000000000000018,-0.08999999999999986,9
0,BIG,Heroic,1,-0.010000000000000009,0.05850000000000011,0.010000000000000009,0.10999999999999988,-0.12200000000000011,-0.010000000000000009,-0.26,-0.040000000000000036,-0.030000000000000027,-0.01550000000000007,-0.08000000000000007,-0.010000000000000009,-1
0,Virtus.pro,Cloud9,1,0.0034999999999998366,0.028999999999999915,0.08999999999999997,-0.040000000000000036,-0.16949999999999998,-0.42999999999999994,-0.07999999999999985,-0.050000000000000044,0.040000000000000036,0.08799999999999986,0.020000000000000018,0.16999999999999993,19
0,FaZe,Spirit,1,-0.13400000000000034,-0.132,-0.05999999999999994,-0.5599999999999998,-0.05400000000000005,0.13,-0.3900000000000001,-0.13,-0.43999999999999995,-0.17799999999999994,-0.20999999999999996,-0.45999999999999996,-4
0,GamerLegion,Liquid,0,-0.18600000000000005,-0.07399999999999995,-0.12,0.020000000000000018,-0.07800000000000018,-0.12,-0.030000000000000027,-0.19000000000000006,-0.19999999999999996,-0.26000000000000023,-0.32000000000000006,-0.29000000000000004,-2
0,Cloud9,Heroic,1,0.08250000000000002,0.09749999999999992,-0.020000000000000018,0.1499999999999999,0.0674999999999999,0.030000000000000027,-0.030000000000000027,0.030000000000000027,0.08999999999999986,0.07250000000000001,-0.020000000000000018,0.15999999999999992,-3
0,Virtus.pro,BIG,1,0.09599999999999986,0.06799999999999973,0.05999999999999994,0.0,0.020000000000000018,-0.3899999999999999,0.15000000000000013,0.020000000000000018,0.15999999999999992,0.17599999999999993,0.08000000000000007,0.33999999999999986,17
0,Spirit,Liquid,0,0.05600000000000005,0.06799999999999984,-0.040000000000000036,0.44999999999999996,0.23199999999999998,-0.13,0.8700000000000001,-0.020000000000000018,0.3999999999999999,0.053999999999999604,-0.13000000000000012,0.3599999999999999,9
0,FaZe,GamerLegion,0,0.10799999999999976,0.009999999999999787,0.020000000000000018,-0.1299999999999999,0.2560000000000001,0.12,0.51,0.040000000000000036,0.15999999999999992,0.1359999999999999,-0.020000000000000018,0.18999999999999995,7
0,OG,Falcons,0,-0.06400000000000006,-0.006000000000000116,-0.020000000000000018,0.020000000000000018,-0.12199999999999978,-0.019999999999999907,0.050000000000000044,0.04999999999999993,0.0,-0.10999999999999999,0.010000000000000009,-0.07999999999999985,-5
0,Sampi,Guild Eagles,0,0.014999999999999902,-0.0029999999999998916,0.0,0.0,-0.05349999999999988,0.18000000000000005,0.16999999999999993,0.030000000000000027,0.0,0.0714999999999999,0.09000000000000008,0.020000000000000018,2
0,Ninjas in Pyjamas,Complexity,1,-0.04050000000000009,-0.14549999999999974,-0.06999999999999995,-0.25,0.08000000000000007,0.030000000000000027,0.31000000000000005,-0.050000000000000044,0.020000000000000018,-0.03049999999999997,-0.09999999999999998,0.06000000000000005,-3
0,G2,Natus Vincere,0,0.039999999999999813,0.009999999999999787,-0.009999999999999898,0.07000000000000006,-0.12549999999999972,-0.26,-0.10999999999999988,0.010000000000000009,0.17999999999999994,0.040999999999999925,0.030000000000000027,0.14000000000000012,0
0,Grayhound,Mindfreak,1,0.2709999999999997,0.21900000000000008,0.21000000000000008,0.30000000000000004,0.08899999999999997,-0.040000000000000036,0.25,0.28,0.2999999999999998,0.4065,0.42000000000000004,0.3600000000000001,22
0,Natus Vincere,Complexity,1,0.10750000000000004,0.02250000000000041,-0.020000000000000018,-0.020000000000000018,0.23799999999999977,0.33000000000000007,0.27,0.0,0.1499999999999999,0.1815,-0.06999999999999995,0.43999999999999995,11
0,G2,Ninjas in Pyjamas,1,0.18799999999999994,0.17799999999999994,0.040000000000000036,0.30000000000000004,0.03249999999999997,0.040000000000000036,-0.1499999999999999,0.06000000000000005,0.30999999999999983,0.2529999999999999,0.06000000000000005,0.52,14
